Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
output69_forward_paired	(0.0, 0.00040850424129528526)	(1.0, 0.00020425212064764263)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.00040850424129528526)	(16.0, 0.0006127563619429279)	(17.0, 0.0012255127238858558)	(18.0, 0.0018382690858287835)	(19.0, 0.005719059378133993)	(20.0, 0.010621110273677417)	(21.0, 0.010621110273677417)	(22.0, 0.010825362394325059)	(23.0, 0.01552316116922084)	(24.0, 0.03104632233844168)	(25.0, 0.05392255985097765)	(26.0, 0.07577753676027542)	(27.0, 0.10682385909871708)	(28.0, 0.17892485768733493)	(29.0, 0.2579704283779726)	(30.0, 0.3204715772961513)	(31.0, 0.4497631696661091)	(32.0, 0.6552408030376375)	(33.0, 0.897279566005094)	(34.0, 1.1454458925919797)	(35.0, 1.5073806503796026)	(36.0, 1.8776897451137788)	(37.0, 2.2596412107248702)	(38.0, 2.7923307413739225)	(39.0, 3.428984601432624)	(40.0, 4.095663523226531)	(41.0, 4.5619711146650985)	(42.0, 5.177791258417741)	(43.0, 5.661051775870063)	(44.0, 5.659009254663586)	(45.0, 5.5830274657826635)	(46.0, 5.59712086210735)	(47.0, 5.586091247592377)	(48.0, 5.87531225042944)	(49.0, 6.36224930605342)	(50.0, 6.020739760330562)	(51.0, 7.271375495056078)	(52.0, 7.548137118533633)	(53.0, 4.712096423341115)	(54.0, 2.317853065109449)	(55.0, 0.9117814665710766)	(56.0, 0.37439413714712894)	(57.0, 0.21773276061038704)	(58.0, 0.15972515834645654)	(59.0, 0.10764086758130766)	(60.0, 0.05964161922911164)	(61.0, 0.02185497690929776)	(62.0, 0.008782841187848632)	(63.0, 0.005514807257486351)	(64.0, 0.00388079029230521)	(65.0, 0.0020425212064764265)	(66.0, 0.0008170084825905705)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
output69_reverse_paired	(0.0, 0.00040661150303942096)	(1.0, 0.00020330575151971048)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.00020330575151971048)	(14.0, 0.00020330575151971048)	(15.0, 0.00020330575151971048)	(16.0, 0.0010165287575985525)	(17.0, 0.0014231402606379735)	(18.0, 0.002439669018236526)	(19.0, 0.007115701303189868)	(20.0, 0.013824791103340313)	(21.0, 0.018500823388293654)	(22.0, 0.0252099131884441)	(23.0, 0.03334214324923252)	(24.0, 0.047776851607131965)	(25.0, 0.07136031878341838)	(26.0, 0.09941651249313842)	(27.0, 0.14048427430011995)	(28.0, 0.20432228027730906)	(29.0, 0.2805619370972005)	(30.0, 0.38811067965112733)	(31.0, 0.5487222233516986)	(32.0, 0.7560940899018033)	(33.0, 1.0114461138105597)	(34.0, 1.306849370768699)	(35.0, 1.641084026267103)	(36.0, 1.9932095878992417)	(37.0, 2.388232663102039)	(38.0, 2.821680525342062)	(39.0, 3.4133002622644195)	(40.0, 4.319637302539289)	(41.0, 5.37174456665379)	(42.0, 5.758025494541241)	(43.0, 5.361579279077805)	(44.0, 5.0698355256470204)	(45.0, 5.134690060381808)	(46.0, 5.138349563909163)	(47.0, 5.601073454368024)	(48.0, 6.838392258116982)	(49.0, 7.142740968141989)	(50.0, 6.36184357655478)	(51.0, 6.079045276190864)	(52.0, 5.818610608494114)	(53.0, 4.158822453087198)	(54.0, 2.1162095675686663)	(55.0, 1.086262630369813)	(56.0, 0.5883668448980421)	(57.0, 0.2964197857157379)	(58.0, 0.2118445930835383)	(59.0, 0.15471567690649968)	(60.0, 0.09616362046882307)	(61.0, 0.04574379409193486)	(62.0, 0.017280988879175393)	(63.0, 0.007725618557748999)	(64.0, 0.003659503527354789)	(65.0, 0.002439669018236526)	(66.0, 0.0008132230060788419)	(67.0, 0.00040661150303942096)	(68.0, 0.00040661150303942096)	(69.0, 0.00020330575151971048)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.00020330575151971048)
output70_forward_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.00039847305126754283)	(16.0, 0.0007969461025350857)	(17.0, 0.0015938922050701713)	(18.0, 0.0027893113588727996)	(19.0, 0.006375568820280685)	(20.0, 0.010360299332956112)	(21.0, 0.009563353230421026)	(22.0, 0.011954191538026283)	(23.0, 0.02430685612732011)	(24.0, 0.04283585301126085)	(25.0, 0.06096637684393404)	(26.0, 0.08228468508674759)	(27.0, 0.12631595725181105)	(28.0, 0.20840140581292488)	(29.0, 0.30024944413009347)	(30.0, 0.3849249675244463)	(31.0, 0.48972338000781007)	(32.0, 0.7086843216793248)	(33.0, 0.9979757568995609)	(34.0, 1.2669450665051523)	(35.0, 1.6741845249005811)	(36.0, 2.10573083942333)	(37.0, 2.4922496991528464)	(38.0, 3.052901282286279)	(39.0, 3.701017700172937)	(40.0, 4.225806708692291)	(41.0, 4.677077439252783)	(42.0, 5.255461073167622)	(43.0, 5.74139895918839)	(44.0, 5.804556937814296)	(45.0, 5.631221160512914)	(46.0, 5.59137385538616)	(47.0, 5.554714334669546)	(48.0, 5.738410411303883)	(49.0, 6.098829286175376)	(50.0, 5.469441101698292)	(51.0, 6.223352114696483)	(52.0, 6.455661903585461)	(53.0, 4.6322492209851855)	(54.0, 2.8658181847161677)	(55.0, 1.1366443787406657)	(56.0, 0.4327417336765515)	(57.0, 0.260601375528973)	(58.0, 0.19744339690306745)	(59.0, 0.12332740936730449)	(60.0, 0.06813889176674982)	(61.0, 0.028889296216896853)	(62.0, 0.012352664589293825)	(63.0, 0.00438320356394297)	(64.0, 0.0027893113588727996)	(65.0, 0.0017931287307039424)	(66.0, 0.000996182628168857)	(67.0, 0.00039847305126754283)	(68.0, 0.00039847305126754283)	(69.0, 0.00019923652563377141)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
output70_reverse_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.00019807118282168243)	(11.0, 0.00019807118282168243)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.00039614236564336486)	(17.0, 0.0013864982797517772)	(18.0, 0.0027729965595035544)	(19.0, 0.007526704947223933)	(20.0, 0.015251481077269547)	(21.0, 0.022382043658850118)	(22.0, 0.032681745165577605)	(23.0, 0.04436794495205687)	(24.0, 0.05268693463056753)	(25.0, 0.07427669355813092)	(26.0, 0.12716169937152014)	(27.0, 0.17014314604382524)	(28.0, 0.22659343314800473)	(29.0, 0.3188946043429087)	(30.0, 0.4401141682297784)	(31.0, 0.6066920329828134)	(32.0, 0.8475465912939792)	(33.0, 1.1523781416565486)	(34.0, 1.4736496001933175)	(35.0, 1.825622092067447)	(36.0, 2.1954209903955286)	(37.0, 2.606814837116163)	(38.0, 3.0837702453507743)	(39.0, 3.7237382370476304)	(40.0, 4.690523680400262)	(41.0, 5.798930019470397)	(42.0, 6.020769744230681)	(43.0, 5.4309137617877115)	(44.0, 5.035365609692811)	(45.0, 5.073989490343039)	(46.0, 5.127468709704893)	(47.0, 5.546587332555574)	(48.0, 6.702134613137269)	(49.0, 6.83642687509037)	(50.0, 5.932628067875033)	(51.0, 5.5398529123396365)	(52.0, 5.164508020892549)	(53.0, 3.611035734022093)	(54.0, 1.8654343998146052)	(55.0, 1.0157090255095875)	(56.0, 0.5587588067399663)	(57.0, 0.32107338735394725)	(58.0, 0.2503619750866066)	(59.0, 0.2030229623922245)	(60.0, 0.12339834689790816)	(61.0, 0.05486571764160604)	(62.0, 0.023966613121423577)	(63.0, 0.00891320322697571)	(64.0, 0.004159494839255332)	(65.0, 0.002574925376681872)	(66.0, 0.0011884270969300947)	(67.0, 0.0013864982797517772)	(68.0, 0.0009903559141084123)	(69.0, 0.00019807118282168243)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.00019807118282168243)
output71_forward_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0001924224056649156)	(16.0, 0.000577267216994747)	(17.0, 0.0003848448113298312)	(18.0, 0.0015393792453193248)	(19.0, 0.008081741037926455)	(20.0, 0.01269987877388443)	(21.0, 0.011737766745559854)	(22.0, 0.015008947641863418)	(23.0, 0.018664973349496815)	(24.0, 0.03136485212338125)	(25.0, 0.054455540803171124)	(26.0, 0.07196597971867845)	(27.0, 0.09871269410610171)	(28.0, 0.17010140660778542)	(29.0, 0.24726279127941656)	(30.0, 0.321537839866074)	(31.0, 0.44064730897265675)	(32.0, 0.6284515769016145)	(33.0, 0.862244799784487)	(34.0, 1.1125863495545423)	(35.0, 1.4574073005060708)	(36.0, 1.8385960861282686)	(37.0, 2.1945775366083624)	(38.0, 2.694683368931478)	(39.0, 3.3575785564471126)	(40.0, 3.9762165906598166)	(41.0, 4.419750235717447)	(42.0, 4.989128134079932)	(43.0, 5.545613731262868)	(44.0, 5.690892647539879)	(45.0, 5.598337470415055)	(46.0, 5.583328522773192)	(47.0, 5.623159960745829)	(48.0, 5.934499413111663)	(49.0, 6.393042005811157)	(50.0, 5.843291192826492)	(51.0, 6.7474840770459314)	(52.0, 7.3865188862591165)	(53.0, 5.314129577247974)	(54.0, 2.9028844118609167)	(55.0, 1.138370951913641)	(56.0, 0.4862514191152418)	(57.0, 0.28151397948777157)	(58.0, 0.214358559910716)	(59.0, 0.1491273643903096)	(60.0, 0.077546229482961)	(61.0, 0.029248205661067176)	(62.0, 0.011930189151224768)	(63.0, 0.005965094575612384)	(64.0, 0.0030787584906386495)	(65.0, 0.0019242240566491563)	(66.0, 0.0007696896226596624)	(67.0, 0.0003848448113298312)	(68.0, 0.0001924224056649156)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
output71_reverse_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.00019085572070937255)	(13.0, 0.0003817114414187451)	(14.0, 0.0005725671621281176)	(15.0, 0.0007634228828374902)	(16.0, 0.0003817114414187451)	(17.0, 0.0003817114414187451)	(18.0, 0.0028628358106405883)	(19.0, 0.008397651711212392)	(20.0, 0.016031880539587293)	(21.0, 0.02309354220583408)	(22.0, 0.031109482475627726)	(23.0, 0.04256082571819008)	(24.0, 0.052676178915786825)	(25.0, 0.06870805945537412)	(26.0, 0.1049706463901549)	(27.0, 0.14428692485628564)	(28.0, 0.196199680889235)	(29.0, 0.2704425562451809)	(30.0, 0.3918267946163418)	(31.0, 0.5494736199222835)	(32.0, 0.7567429326126621)	(33.0, 1.0191695485880494)	(34.0, 1.2875126919054272)	(35.0, 1.635633526479323)	(36.0, 1.9852812068188932)	(37.0, 2.3162250265289455)	(38.0, 2.7425967065936834)	(39.0, 3.3567704158364444)	(40.0, 4.372122850010307)	(41.0, 5.494736199222835)	(42.0, 5.745520616234951)	(43.0, 5.280596080586919)	(44.0, 4.929994121643802)	(45.0, 4.9691195443892235)	(46.0, 5.074090190779378)	(47.0, 5.576422447686447)	(48.0, 6.859354602294849)	(49.0, 7.1103298750276736)	(50.0, 6.319614624128745)	(51.0, 6.134675430761362)	(52.0, 5.800677919519959)	(53.0, 4.087556970432632)	(54.0, 2.1820534548702564)	(55.0, 1.2031544633518845)	(56.0, 0.6651321866721632)	(57.0, 0.38323828718442005)	(58.0, 0.2990709143515868)	(59.0, 0.23799708372458755)	(60.0, 0.14276007909061067)	(61.0, 0.0660360793654429)	(62.0, 0.031109482475627726)	(63.0, 0.014886746215331058)	(64.0, 0.007061661666246784)	(65.0, 0.0034354029727687056)	(66.0, 0.0019085572070937254)	(67.0, 0.0013359900449656079)	(68.0, 0.0003817114414187451)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.00019085572070937255)	(73.0, 0.00019085572070937255)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
output72_forward_paired	(0.0, 0.0003927598646549507)	(1.0, 0.00019637993232747534)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.00019637993232747534)	(18.0, 0.001374659526292327)	(19.0, 0.003534838781894556)	(20.0, 0.0053022581728418335)	(21.0, 0.006284157834479211)	(22.0, 0.009818996616373766)	(23.0, 0.019441613300420057)	(24.0, 0.03672304734523788)	(25.0, 0.06500175760039434)	(26.0, 0.08954924914132875)	(27.0, 0.13884061215552504)	(28.0, 0.20619892894384906)	(29.0, 0.2778776042433776)	(30.0, 0.38333362790323183)	(31.0, 0.5227633798557393)	(32.0, 0.7214998713711444)	(33.0, 1.083231706718354)	(34.0, 1.486988847583643)	(35.0, 1.9657631225980279)	(36.0, 2.4001555329064033)	(37.0, 3.001863645557788)	(38.0, 4.0092926983977355)	(39.0, 4.920299204464894)	(40.0, 5.7024804749252285)	(41.0, 6.413179450018361)	(42.0, 7.03943505421068)	(43.0, 7.560627394607799)	(44.0, 7.8247584035882545)	(45.0, 7.838112238986522)	(46.0, 7.3956682514527206)	(47.0, 6.499193860377796)	(48.0, 5.5436091096723015)	(49.0, 4.690534683641748)	(50.0, 3.5768640874126354)	(51.0, 2.7192729229385506)	(52.0, 2.197884202609104)	(53.0, 1.4463382015918558)	(54.0, 0.859751343729687)	(55.0, 0.4850584328488641)	(56.0, 0.29731921754379764)	(57.0, 0.21837448474815255)	(58.0, 0.13805509242621516)	(59.0, 0.08424699096848691)	(60.0, 0.050076882743506204)	(61.0, 0.027493190525846544)	(62.0, 0.018263333706455206)	(63.0, 0.00962261668404629)	(64.0, 0.004320358511204457)	(65.0, 0.0019637993232747533)	(66.0, 0.0007855197293099014)	(67.0, 0.0005891397969824259)	(68.0, 0.00019637993232747534)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
output72_reverse_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0001948793501942947)	(11.0, 0.0001948793501942947)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0001948793501942947)	(16.0, 0.0005846380505828842)	(17.0, 0.0015590348015543576)	(18.0, 0.0025334315525258316)	(19.0, 0.004287345704274484)	(20.0, 0.00623613920621743)	(21.0, 0.007405415307383199)	(22.0, 0.015980106715932165)	(23.0, 0.03234997213225292)	(24.0, 0.05982796050964848)	(25.0, 0.11322490246288522)	(26.0, 0.1656474476651505)	(27.0, 0.1993615752487635)	(28.0, 0.235414255034708)	(29.0, 0.318043099517089)	(30.0, 0.4550432827036781)	(31.0, 0.624198558672326)	(32.0, 0.8806597835280178)	(33.0, 1.2197498528660906)	(34.0, 1.5857332725309763)	(35.0, 1.9881591306821946)	(36.0, 2.514138496856596)	(37.0, 3.136388262026979)	(38.0, 3.878293948216659)	(39.0, 4.934540026269736)	(40.0, 6.038141786420027)	(41.0, 6.712229458742093)	(42.0, 7.050929769379777)	(43.0, 7.290436490768565)	(44.0, 7.373260214601141)	(45.0, 7.137456200866044)	(46.0, 6.526119679306541)	(47.0, 5.821630828354166)	(48.0, 5.276943044561112)	(49.0, 4.6661911610521924)	(50.0, 3.811060572399627)	(51.0, 2.996854647287864)	(52.0, 2.305812471498895)	(53.0, 1.5921642910873879)	(54.0, 0.9897922196368228)	(55.0, 0.6263422315244632)	(56.0, 0.4203547583690937)	(57.0, 0.3032322689023226)	(58.0, 0.23989648008917677)	(59.0, 0.1946844708441004)	(60.0, 0.13134868203095465)	(61.0, 0.06177675401159142)	(62.0, 0.029037023178949913)	(63.0, 0.013836433863794927)	(64.0, 0.0046771044046630735)	(65.0, 0.0023385522023315368)	(66.0, 0.0017539141517486524)	(67.0, 0.0009743967509714736)	(68.0, 0.0005846380505828842)	(69.0, 0.0001948793501942947)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
output73_forward_paired	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0004433881952326901)	(19.0, 0.0026603291713961407)	(20.0, 0.006207434733257662)	(21.0, 0.009976234392735527)	(22.0, 0.012193175368898978)	(23.0, 0.02327788024971623)	(24.0, 0.04943778376844495)	(25.0, 0.07005533484676504)	(26.0, 0.09111627412031782)	(27.0, 0.1722563138479001)	(28.0, 0.2434201191827469)	(29.0, 0.3190178064699205)	(30.0, 0.43052993757094216)	(31.0, 0.5821687003405221)	(32.0, 0.8386687712826333)	(33.0, 1.2649865209988649)	(34.0, 1.7405203603859252)	(35.0, 2.2450961265607265)	(36.0, 2.646584137343927)	(37.0, 3.316987088535755)	(38.0, 4.476668913166856)	(39.0, 5.408670899545971)	(40.0, 6.119200482406356)	(41.0, 6.707133229284904)	(42.0, 7.220576759364358)	(43.0, 7.606102795119182)	(44.0, 7.62383832292849)	(45.0, 7.3795314273552775)	(46.0, 6.842810017026106)	(47.0, 6.06200340522134)	(48.0, 5.162812145289443)	(49.0, 4.3935336265607265)	(50.0, 3.3316188989784337)	(51.0, 2.359268586833144)	(52.0, 1.904352298524404)	(53.0, 1.3443530079455166)	(54.0, 0.8049712684449489)	(55.0, 0.4382892309875142)	(56.0, 0.2635942820658343)	(57.0, 0.18400610102156642)	(58.0, 0.11927142451759365)	(59.0, 0.0698336407491487)	(60.0, 0.050546254256526674)	(61.0, 0.028820232690124858)	(62.0, 0.014188422247446084)	(63.0, 0.009532846197502838)	(64.0, 0.005542352440408627)	(65.0, 0.0017735527809307605)	(66.0, 0.00022169409761634506)	(67.0, 0.00022169409761634506)	(68.0, 0.0004433881952326901)	(69.0, 0.0004433881952326901)	(70.0, 0.00022169409761634506)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
